"indicator ",reporter_code,reporter_name,year,classification_version,product_code,partner_code,partner_name,value,source
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,950629,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,940561,A000,World,2.83333333333333,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,940350,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,940171,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,902690,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,901850,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,901710,A000,World,1.95,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,901320,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,901050,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,900661,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,890110,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,880790,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,871160,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,870422,A000,World,14.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,860791,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,854449,A000,World,3.175,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,854081,A000,World,4.2,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,853952,A000,World,2,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,853641,A000,World,2.7,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,853221,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,851822,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,851714,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,851711,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,851610,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,851539,A000,World,1.6,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,851230,A000,World,2.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,850423,A000,World,1.6,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,850410,A000,World,1.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,850231,A000,World,1.25,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,848060,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,847590,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,846791,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,846721,A000,World,1.7,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,846410,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,846219,A000,World,4.4,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,845720,A000,World,3.3,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,845710,A000,World,4.2,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,845630,A000,World,2.95,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,845210,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,845090,A000,World,2.6,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,844859,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,844313,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,844250,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,844240,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,843810,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,843680,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,843131,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,842951,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,842010,A000,World,1.16666666666667,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,841239,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,841090,A000,World,3.8,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,840991,A000,World,2,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,840721,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,830621,A000,World,4.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,830241,A000,World,3.76666666666667,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,830160,A000,World,2.8,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,820810,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,820560,A000,World,2.9,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,820412,A000,World,9,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,820231,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,810991,A000,World,3.7,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,810890,A000,World,6.83333333333333,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,780420,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,761410,A000,World,4.9,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,750620,A000,World,2.83333333333333,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,750610,A000,World,2.66666666666667,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,750120,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,740919,A000,World,2.33333333333333,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,732690,A000,World,3.21666666666667,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,732211,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,731520,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,730621,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,730422,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,730300,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,722860,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,721990,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,721931,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,721730,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,721090,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,710510,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,710421,A000,World,3,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,702000,A000,World,3.86666666666667,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,701890,A000,World,4.9,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,700719,A000,World,5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,700510,A000,World,2.2,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,690730,A000,World,9.4,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,681280,A000,World,4.15,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,681019,A000,World,5.93333333333333,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,680221,A000,World,3.05,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,650699,A000,World,5.9,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,650200,A000,World,3.5975,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,640219,A000,World,15.435,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,630690,A000,World,4,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,630411,A000,World,8.13333333333333,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,621710,A000,World,10.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,621440,A000,World,5.3,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,621320,A000,World,10.15,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,621139,A000,World,5.1,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,621112,A000,World,6.83333333333333,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,620821,A000,World,8.9,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,620799,A000,World,8.03333333333333,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,620791,A000,World,7.25,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,620640,A000,World,14.2925,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,620459,A000,World,12.2,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,611599,A000,World,11.225,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,611530,A000,World,8.65,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,610469,A000,World,12.075,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,610329,A000,World,,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,610323,A000,World,,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,600643,A000,World,10,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,600632,A000,World,10,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,600340,A000,World,10.85,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,600310,A000,World,10.35,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,590190,A000,World,5.55,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,570339,A000,World,6,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,570232,A000,World,7.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,560600,A000,World,8,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,560313,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,560312,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,551693,A000,World,8.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,551634,A000,World,15.85,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,551511,A000,World,14.9,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,551430,A000,World,10.45,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,551411,A000,World,14.9,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,551329,A000,World,14.9,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,550319,A000,World,2.15,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,540332,A000,World,10,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,530929,A000,World,4.83333333333333,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,520943,A000,World,8.4,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,520831,A000,World,8.325,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,520531,A000,World,5.8,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,511230,A000,World,13,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,510330,A000,World,7,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,510129,A000,World,1.39428571428571,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,491110,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,490210,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,481830,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,481620,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2024,HS22,481190,A000,World,0,WTO IDB
